Código,Descripción,Categoría,Sección,Capítulo
00.72,REVISION SUSTITUCION CADERA.COMPONENTE FEMORAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.73,REVISION SUSTITUCION CADERA.COPA ACETABULAR Y/O CABEZA FEMORAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.74,REVISION SUSTITUCION CADERA.SUPERFICIE ARTICULAR METAL EN POLIETILENO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.75,REVISION SUSTITUCION CADERA.SUPERFICIE ARTICULAR METAL EN METAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.76,REVISION SUSTITUCION CADERA.SUPERFICIE ARTICULAR CERAMICA EN CERAMICA,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.77,REVISION SUSTITUCION CADERA.SUPERFICIE CERAMICA EN PIOLIETILENO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.8,PROCEDIMIENTO RODILLA Y CADERA OTRO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.80,REVISION SUSTITUCION RODILLA.TOTAL (TODOS LOS COMPONENTES),"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.81,REVISION SUSTITUCION RODILLA.COMPONENTE TIBIAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.82,REVISION SUSTITUCION RODILLA.COMPONENTE FEMORAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.83,REVISION SUSTITUCION RODILLA.COMPONENTE PATELAR,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.84,REVISION SUSTITUCION RODILLA.INSERCIO TIBIAL (SUPERFICE ARTICULAR),"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.85,SUSTITUCION SUPERFICIE CADERA.TOTAL.ACETABULO Y CABEZA FEMORAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.86,SUSTITUCION SUPERFICIE CADERA.PARCIAL.CABEZA FEMORAL,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.87,SUSTITUCION SUPERFICIE CADERA.PARCIAL.ACETABULO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.9,PROCEDIMIENTO E INTERVENCION OTRO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.91,TRASPLANTE PROCEDENTE DONANTE VIVO RELACIONADO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.92,TRASPLANTE PROCEDENTE DONANTE VIVO NO RELACIONADO,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.93,TRASPLANTE PROCEDENTE CADAVER,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.94,MONITORIZACION NEUROFISIOLOGICA INTRAOPERATORIA,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS
00.95,INYECCION O INFUSION GLUCARPIDASA,"00 PROCEDIMIENTOS E INTERVENCIONES, NO CLASIFICADOS BAJO OTROS  CONCEPTOS",00. (00 00) PROCEDIMIENTOS E INTERVENCIONES NO CLASIFICADOS BAJO OTROS CONCEPTOS,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01,"INCISION CRANEO,CEREBRO Y MENINGE CEREBRAL","01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.0,PUNCION CRANEO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.01,PUNCION CISTERNA CEREBRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.02,PUNCION VENTRICULO CEREBRO POR CATETER IMPLANTADO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.09,PUNCION CRANEO.OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.1,"PROCEDIMIENTO DIAGNOSTICO CRANEO,CEREBRO Y MENINGE","01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.10,MONITORIZACION PRESION INTRACRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.11,BIOPSIA MENINGE CEREBRO CERRADA [PERCUTANEA],"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.12,BIOPSIA MENINGE CEREBRO ABIERTA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.13,BIOPSIA CEREBRO CERRADA [PERCUTANEA],"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.14,BIOPSIA CEREBRO ABIERTA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.15,BIOPSIA CRANEO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.16,MONITORIZACION OXIGENO INTRACRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.17,MONITORIZACION TEMPERATURA INTRACRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.18,PROCEDIMIENTO DIAGNOSTICO CEREBRO Y MENINGE CEREBRO OTRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.19,PROCEDIMIENTO DIAGNOSTICO CRANEO OTRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.2,CRANEOTOMIA Y CRANIECTOMIA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.20,IMPLANTACION O SUSTITUCION GENERADOR PULSO NEUROESTIMULADOR CRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.21,INCISION SENO CRANEAL Y DRENAJE,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.22,EXTRACCION NEUROESTIMULADOR INTRACRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.23,REAPERTURA CRANEOTOMIA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.24,CRANEOTOMIA OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.25,CRANIECTOMIA OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.26,INSERCION CATETER CAVIDA CRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.27,RETIRADA CATETER CAVIDAD CRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.28,COLOCACION CATETER INTRACEREBRAL POR AGUJERO TREPANACION,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.29,EXTRACCION GENERADOR PULSO NEUROESTIMULADOR CRANEAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.3,INCISION CEREBRO Y MENINGE CEREBRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.31,INCISION MENINGE CEREBRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.32,LOBOTOMIA Y TRACTOTOMIA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.39,INCISION CEREBRO OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.4,OPERACION TALAMO Y GLOBO PALIDO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.41,OPERACION TALAMO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.42,OPERACION GLOBO PALIDO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.5,ESCISION CEREBRO Y MENINGE CEREBRO LOCAL OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.51,ESCISION MENINGE CEREBRO LOCAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.52,HEMIESFERECTOMIA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.53,LOBECTOMIA CEREBRO,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.59,ESCISION CEREBRO LOCAL OTRA,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
01.6,ESCISION CRANEO LOCAL,"01 INCISION Y EXCISION DE CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02,"OPERACION CRANEO,CEREBRO Y MENINGE OTRA","02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.0,CRANEOPLASTIA,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.01,APERTURA SUTURA CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.02,ELEVACION FRAGMENTO FRACTURA CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.03,FORMACION PLIEGUE HUESO CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.04,INJERTO OSEO CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.05,COLOCACION PLACA CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.06,OSTEOPLASTIA CRANEO OTRA,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.07,EXTRACCION PLACA CRANEO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.1,REPARACION MENINGE CEREBRO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.11,SUTURA DURAMADRE CEREBRO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.12,REPARACION MENINGE CEREBRO OTRA,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.13,LIGADURA VASO MENINGE,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.14,PLEXECTOMIA COROIDES,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.2,VENTRICULOSTOMIA,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.21,INSERCION O SUSTITUCION DRENAJE VENTRICULAR EXTERNO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.22,DERIVACION O ANASTOMOSIS VENTRICULAR INTRACRANEAL,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.3,DERIVACION VENTRICULO CEREBRO EXTRACRANEAL,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.31,DERIVACION VENTRICULO CEREBRO A CABEZA Y CUELLO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.32,DERIVACION VENTRICULO CEREBRO A APARATO CIRCULATORIO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.33,DERIVACION VENTRICULO CEREBRO A CAVIDAD TORAX,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.34,DERIVACION VENTRICULO CEREBRO A CAVIDAD ABDOMEN,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.35,DERIVACION VENTRICULO CEREBRO A APARATO URINARIO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.39,DERIVACION VENTRICULO CEREBRO EXTRACRANEAL.OTRA,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.4,REVISION Y EXTRACCION DERIVACION VENTRICULO CEREBRO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.41,IRRIGACION DERIVACION VENTRICULO CEREBRO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
02.42,SUSTITUCION DERIVACION VENTRICULO CEREBRO,"02 OTRAS OPERACIONES EN CRANEO,CEREBRO Y MENINGES CEREBRALES",01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO,01. (01 05) OPERACIONES SOBRE EL SISTEMA NERVIOSO
